DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass,hour,dayofweek,month,is_weekend,year,split
2020-07-24 05:00:00,5397.0,4902.0,689.0,2.0,1848.0,1253.0,1073.0,0.0,35.0,5,4,7,0,2020,train
2020-07-24 06:00:00,5524.0,4875.0,689.0,5.0,1847.0,1216.0,1081.0,1.0,36.0,6,4,7,0,2020,train
2020-07-24 07:00:00,6073.0,5390.0,688.0,10.0,2139.0,1215.0,1247.0,50.0,37.0,7,4,7,0,2020,train
2020-07-24 08:00:00,6833.0,6062.0,689.0,12.0,2662.0,1230.0,1236.0,192.0,38.0,8,4,7,0,2020,train
2020-07-24 09:00:00,7204.0,6423.0,693.0,30.0,2944.0,1204.0,1180.0,333.0,39.0,9,4,7,0,2020,train
2020-07-24 10:00:00,7205.0,6434.0,690.0,38.0,2897.0,1204.0,1158.0,409.0,37.0,10,4,7,0,2020,train
2020-07-24 11:00:00,7311.0,6632.0,690.0,50.0,2947.0,1216.0,1166.0,523.0,38.0,11,4,7,0,2020,train
2020-07-24 12:00:00,7367.0,6737.0,667.0,75.0,2977.0,1234.0,1168.0,578.0,36.0,12,4,7,0,2020,train
2020-07-24 13:00:00,7418.0,6851.0,658.0,119.0,2974.0,1243.0,1195.0,627.0,35.0,13,4,7,0,2020,train
2020-07-24 14:00:00,7280.0,6729.0,657.0,195.0,2912.0,1153.0,1145.0,629.0,37.0,14,4,7,0,2020,train
2020-07-24 15:00:00,7195.0,6745.0,683.0,305.0,2908.0,1185.0,1083.0,542.0,38.0,15,4,7,0,2020,train
2020-07-24 16:00:00,7159.0,6863.0,681.0,389.0,3024.0,1185.0,1089.0,457.0,36.0,16,4,7,0,2020,train
2020-07-24 17:00:00,7158.0,6860.0,686.0,537.0,3037.0,1175.0,1044.0,343.0,36.0,17,4,7,0,2020,train
2020-07-24 18:00:00,7029.0,6863.0,685.0,557.0,3177.0,1243.0,1008.0,158.0,34.0,18,4,7,0,2020,train
2020-07-24 19:00:00,7035.0,6784.0,686.0,525.0,3163.0,1236.0,1082.0,55.0,35.0,19,4,7,0,2020,train
2020-07-24 20:00:00,7017.0,6712.0,687.0,586.0,3074.0,1220.0,1100.0,7.0,37.0,20,4,7,0,2020,train
2020-07-24 21:00:00,7243.0,6765.0,690.0,667.0,3050.0,1234.0,1090.0,0.0,34.0,21,4,7,0,2020,train
2020-07-24 22:00:00,6824.0,6517.0,692.0,664.0,2933.0,1135.0,1061.0,0.0,33.0,22,4,7,0,2020,train
2020-07-24 23:00:00,6225.0,6080.0,691.0,566.0,2704.0,1149.0,934.0,0.0,34.0,23,4,7,0,2020,train
2020-07-25 00:00:00,5756.0,5883.0,692.0,464.0,2430.0,1183.0,1081.0,0.0,34.0,0,5,7,1,2020,train
2020-07-25 01:00:00,5503.0,5241.0,690.0,403.0,1990.0,1121.0,1001.0,0.0,35.0,1,5,7,1,2020,train
2020-07-25 02:00:00,5342.0,5017.0,692.0,305.0,1831.0,1201.0,953.0,0.0,35.0,2,5,7,1,2020,train
2020-07-25 03:00:00,5242.0,4902.0,691.0,349.0,1726.0,1140.0,963.0,0.0,33.0,3,5,7,1,2020,train
2020-07-25 04:00:00,5261.0,4940.0,691.0,319.0,1720.0,1220.0,958.0,0.0,31.0,4,5,7,1,2020,train
2020-07-25 05:00:00,5125.0,4824.0,690.0,273.0,1794.0,1096.0,939.0,0.0,32.0,5,5,7,1,2020,train
2020-07-25 06:00:00,5240.0,4901.0,691.0,219.0,1684.0,1139.0,1123.0,14.0,31.0,6,5,7,1,2020,train
2020-07-25 07:00:00,5695.0,5221.0,691.0,189.0,1802.0,1193.0,1241.0,71.0,33.0,7,5,7,1,2020,train
2020-07-25 08:00:00,6070.0,5584.0,692.0,107.0,2002.0,1240.0,1336.0,171.0,35.0,8,5,7,1,2020,train
2020-07-25 09:00:00,6335.0,5979.0,692.0,379.0,2250.0,1146.0,1184.0,290.0,37.0,9,5,7,1,2020,train
2020-07-25 10:00:00,6478.0,6349.0,692.0,719.0,2392.0,1065.0,1104.0,340.0,35.0,10,5,7,1,2020,train
2020-07-25 11:00:00,6564.0,6523.0,690.0,1128.0,2325.0,945.0,988.0,410.0,35.0,11,5,7,1,2020,train
2020-07-25 12:00:00,6543.0,6640.0,690.0,1147.0,2207.0,1085.0,1026.0,450.0,34.0,12,5,7,1,2020,train
2020-07-25 13:00:00,6506.0,6690.0,689.0,1285.0,2164.0,1046.0,1020.0,452.0,33.0,13,5,7,1,2020,train
2020-07-25 14:00:00,6398.0,6599.0,690.0,1395.0,2063.0,983.0,996.0,438.0,33.0,14,5,7,1,2020,train
2020-07-25 15:00:00,6332.0,6569.0,690.0,1281.0,2088.0,1070.0,1039.0,369.0,33.0,15,5,7,1,2020,train
2020-07-25 16:00:00,6339.0,6514.0,690.0,1176.0,2219.0,1044.0,1020.0,330.0,34.0,16,5,7,1,2020,train
2020-07-25 17:00:00,6331.0,6324.0,690.0,1019.0,2348.0,989.0,994.0,250.0,35.0,17,5,7,1,2020,train
2020-07-25 18:00:00,6277.0,6380.0,689.0,914.0,2394.0,1134.0,1067.0,146.0,34.0,18,5,7,1,2020,train
2020-07-25 19:00:00,6310.0,6390.0,691.0,630.0,2693.0,1221.0,1058.0,62.0,35.0,19,5,7,1,2020,train
2020-07-25 20:00:00,6409.0,6329.0,689.0,448.0,2746.0,1234.0,1162.0,14.0,34.0,20,5,7,1,2020,train
2020-07-25 21:00:00,6598.0,6236.0,690.0,489.0,2538.0,1196.0,1286.0,1.0,34.0,21,5,7,1,2020,train
2020-07-25 22:00:00,6476.0,6205.0,690.0,459.0,2622.0,1185.0,1215.0,0.0,34.0,22,5,7,1,2020,train
2020-07-25 23:00:00,5915.0,5720.0,689.0,500.0,2449.0,1031.0,1017.0,0.0,34.0,23,5,7,1,2020,train
2020-07-26 00:00:00,5472.0,5248.0,690.0,274.0,2049.0,1146.0,1055.0,0.0,33.0,0,6,7,1,2020,train
2020-07-26 01:00:00,5152.0,4810.0,692.0,148.0,1688.0,1077.0,1168.0,0.0,34.0,1,6,7,1,2020,train
2020-07-26 02:00:00,5032.0,4680.0,691.0,137.0,1623.0,1047.0,1147.0,0.0,34.0,2,6,7,1,2020,train
2020-07-26 03:00:00,4964.0,4556.0,691.0,151.0,1577.0,984.0,1117.0,0.0,36.0,3,6,7,1,2020,train
2020-07-26 04:00:00,4876.0,4513.0,691.0,190.0,1541.0,968.0,1089.0,0.0,33.0,4,6,7,1,2020,train
2020-07-26 05:00:00,4885.0,4575.0,689.0,305.0,1530.0,964.0,1053.0,0.0,32.0,5,6,7,1,2020,train
2020-07-26 06:00:00,4741.0,4487.0,691.0,293.0,1469.0,950.0,1051.0,1.0,32.0,6,6,7,1,2020,train
2020-07-26 07:00:00,4883.0,4849.0,692.0,232.0,1760.0,986.0,1119.0,32.0,28.0,7,6,7,1,2020,train
2020-07-26 08:00:00,5178.0,5241.0,692.0,144.0,1926.0,1111.0,1225.0,112.0,29.0,8,6,7,1,2020,train
2020-07-26 09:00:00,5472.0,5466.0,692.0,137.0,1904.0,1174.0,1292.0,236.0,30.0,9,6,7,1,2020,train
2020-07-26 10:00:00,5650.0,5640.0,690.0,165.0,1920.0,1182.0,1294.0,356.0,31.0,10,6,7,1,2020,train
2020-07-26 11:00:00,5703.0,5889.0,691.0,154.0,2009.0,1251.0,1311.0,441.0,31.0,11,6,7,1,2020,train
2020-07-26 12:00:00,5779.0,6085.0,690.0,140.0,2087.0,1259.0,1305.0,574.0,29.0,12,6,7,1,2020,train
2020-07-26 13:00:00,5812.0,6061.0,691.0,267.0,1949.0,1251.0,1283.0,587.0,30.0,13,6,7,1,2020,train
2020-07-26 14:00:00,5710.0,6001.0,689.0,474.0,1770.0,1193.0,1242.0,604.0,27.0,14,6,7,1,2020,train
2020-07-26 15:00:00,5704.0,5905.0,691.0,560.0,1859.0,1122.0,1081.0,562.0,28.0,15,6,7,1,2020,train
2020-07-26 16:00:00,5709.0,5932.0,691.0,493.0,1972.0,1218.0,1045.0,483.0,28.0,16,6,7,1,2020,train
2020-07-26 17:00:00,5776.0,5915.0,690.0,390.0,2163.0,1231.0,1039.0,375.0,27.0,17,6,7,1,2020,train
2020-07-26 18:00:00,5767.0,5780.0,690.0,368.0,2171.0,1203.0,1118.0,202.0,27.0,18,6,7,1,2020,train
2020-07-26 19:00:00,5798.0,5658.0,689.0,179.0,2221.0,1221.0,1232.0,86.0,28.0,19,6,7,1,2020,train
2020-07-26 20:00:00,5872.0,5606.0,690.0,79.0,2293.0,1246.0,1250.0,13.0,33.0,20,6,7,1,2020,train
2020-07-26 21:00:00,6226.0,5897.0,690.0,51.0,2603.0,1271.0,1245.0,0.0,36.0,21,6,7,1,2020,train
2020-07-26 22:00:00,5931.0,5758.0,691.0,55.0,2603.0,1180.0,1192.0,0.0,36.0,22,6,7,1,2020,train
2020-07-26 23:00:00,5556.0,5465.0,692.0,154.0,2241.0,1142.0,1201.0,0.0,36.0,23,6,7,1,2020,train
2020-07-27 00:00:00,5148.0,5152.0,691.0,472.0,1914.0,1006.0,1031.0,0.0,36.0,0,0,7,0,2020,train
2020-07-27 01:00:00,4906.0,4851.0,692.0,782.0,1423.0,930.0,987.0,0.0,37.0,1,0,7,0,2020,train
2020-07-27 02:00:00,4844.0,4947.0,690.0,753.0,1456.0,981.0,1030.0,0.0,37.0,2,0,7,0,2020,train
2020-07-27 03:00:00,4762.0,5077.0,691.0,560.0,1623.0,1128.0,1036.0,0.0,36.0,3,0,7,0,2020,train
2020-07-27 04:00:00,4801.0,5093.0,690.0,540.0,1555.0,1232.0,1040.0,0.0,36.0,4,0,7,0,2020,train
2020-07-27 05:00:00,4939.0,5044.0,691.0,456.0,1567.0,1243.0,1050.0,0.0,35.0,5,0,7,0,2020,train
2020-07-27 06:00:00,5390.0,5142.0,689.0,407.0,1666.0,1228.0,1095.0,19.0,36.0,6,0,7,0,2020,train
2020-07-27 07:00:00,6273.0,5502.0,689.0,219.0,1950.0,1283.0,1236.0,87.0,37.0,7,0,7,0,2020,train
2020-07-27 08:00:00,6798.0,5811.0,690.0,135.0,2228.0,1301.0,1219.0,200.0,37.0,8,0,7,0,2020,train
2020-07-27 09:00:00,7139.0,6167.0,686.0,185.0,2440.0,1287.0,1165.0,365.0,38.0,9,0,7,0,2020,train
2020-07-27 10:00:00,7191.0,6206.0,681.0,246.0,2542.0,1092.0,1155.0,452.0,38.0,10,0,7,0,2020,train
2020-07-27 11:00:00,7230.0,6276.0,678.0,269.0,2577.0,1149.0,1027.0,538.0,37.0,11,0,7,0,2020,train
2020-07-27 12:00:00,7331.0,6459.0,674.0,331.0,2606.0,1177.0,1028.0,604.0,37.0,12,0,7,0,2020,train
2020-07-27 13:00:00,7453.0,6615.0,671.0,549.0,2624.0,1069.0,997.0,668.0,36.0,13,0,7,0,2020,train
2020-07-27 14:00:00,7334.0,6523.0,673.0,275.0,2623.0,1170.0,1141.0,602.0,37.0,14,0,7,0,2020,train
2020-07-27 15:00:00,7324.0,6620.0,681.0,435.0,2680.0,1095.0,1163.0,530.0,35.0,15,0,7,0,2020,train
2020-07-27 16:00:00,7185.0,6591.0,673.0,257.0,2801.0,1238.0,1199.0,385.0,36.0,16,0,7,0,2020,train
2020-07-27 17:00:00,7108.0,6539.0,689.0,116.0,2835.0,1239.0,1353.0,271.0,35.0,17,0,7,0,2020,train
2020-07-27 18:00:00,6995.0,6366.0,687.0,265.0,2756.0,1163.0,1308.0,150.0,35.0,18,0,7,0,2020,train
2020-07-27 19:00:00,6950.0,6261.0,684.0,481.0,2702.0,1109.0,1190.0,58.0,34.0,19,0,7,0,2020,train
2020-07-27 20:00:00,6985.0,6206.0,684.0,521.0,2798.0,1120.0,1037.0,8.0,37.0,20,0,7,0,2020,train
2020-07-27 21:00:00,7183.0,6455.0,685.0,709.0,2870.0,1104.0,1051.0,0.0,35.0,21,0,7,0,2020,train
2020-07-27 22:00:00,6559.0,5940.0,688.0,1032.0,2210.0,984.0,992.0,0.0,35.0,22,0,7,0,2020,train
2020-07-27 23:00:00,6100.0,5727.0,691.0,1006.0,1887.0,1066.0,1044.0,0.0,34.0,23,0,7,0,2020,train
2020-07-28 00:00:00,5782.0,5534.0,690.0,1072.0,1767.0,967.0,1004.0,0.0,34.0,0,1,7,0,2020,train
2020-07-28 01:00:00,5454.0,5301.0,689.0,961.0,1664.0,953.0,1000.0,0.0,33.0,1,1,7,0,2020,train
2020-07-28 02:00:00,5311.0,5036.0,690.0,742.0,1595.0,963.0,1010.0,0.0,34.0,2,1,7,0,2020,train
2020-07-28 03:00:00,5216.0,4922.0,689.0,510.0,1580.0,1067.0,1041.0,0.0,34.0,3,1,7,0,2020,train
2020-07-28 04:00:00,5212.0,5028.0,689.0,404.0,1640.0,1202.0,1063.0,0.0,33.0,4,1,7,0,2020,train
2020-07-28 05:00:00,5312.0,5185.0,689.0,389.0,1713.0,1247.0,1112.0,0.0,34.0,5,1,7,0,2020,train
2020-07-28 06:00:00,5469.0,5144.0,688.0,419.0,1681.0,1210.0,1112.0,2.0,34.0,6,1,7,0,2020,train
2020-07-28 07:00:00,6097.0,5649.0,689.0,321.0,2040.0,1303.0,1219.0,37.0,37.0,7,1,7,0,2020,train
2020-07-28 08:00:00,6812.0,6253.0,689.0,246.0,2578.0,1285.0,1242.0,172.0,39.0,8,1,7,0,2020,train
2020-07-28 09:00:00,7135.0,6547.0,669.0,237.0,2656.0,1240.0,1358.0,348.0,38.0,9,1,7,0,2020,train
2020-07-28 10:00:00,7279.0,6790.0,655.0,239.0,2744.0,1240.0,1367.0,508.0,36.0,10,1,7,0,2020,train
2020-07-28 11:00:00,7483.0,7104.0,673.0,229.0,2874.0,1284.0,1386.0,620.0,36.0,11,1,7,0,2020,train
2020-07-28 12:00:00,7475.0,7257.0,675.0,266.0,2920.0,1304.0,1380.0,675.0,36.0,12,1,7,0,2020,train
2020-07-28 13:00:00,7716.0,7499.0,681.0,238.0,3063.0,1345.0,1403.0,730.0,36.0,13,1,7,0,2020,train
2020-07-28 14:00:00,7607.0,7476.0,681.0,229.0,3187.0,1251.0,1360.0,730.0,38.0,14,1,7,0,2020,train
2020-07-28 15:00:00,7505.0,7393.0,682.0,249.0,3189.0,1225.0,1348.0,661.0,37.0,15,1,7,0,2020,train
2020-07-28 16:00:00,7497.0,7383.0,688.0,314.0,3241.0,1177.0,1339.0,585.0,38.0,16,1,7,0,2020,train
2020-07-28 17:00:00,7387.0,7169.0,688.0,386.0,3065.0,1206.0,1344.0,441.0,37.0,17,1,7,0,2020,train
2020-07-28 18:00:00,7329.0,6945.0,687.0,430.0,2926.0,1194.0,1374.0,294.0,39.0,18,1,7,0,2020,train
2020-07-28 19:00:00,7345.0,6737.0,687.0,533.0,2860.0,1142.0,1362.0,116.0,36.0,19,1,7,0,2020,train
2020-07-28 20:00:00,7280.0,6665.0,688.0,448.0,2935.0,1178.0,1355.0,25.0,36.0,20,1,7,0,2020,train
2020-07-28 21:00:00,7456.0,6811.0,688.0,477.0,3102.0,1236.0,1270.0,0.0,37.0,21,1,7,0,2020,train
2020-07-28 22:00:00,7295.0,6727.0,689.0,438.0,3069.0,1263.0,1228.0,0.0,35.0,22,1,7,0,2020,train
2020-07-28 23:00:00,6554.0,6068.0,689.0,397.0,2611.0,1152.0,1183.0,0.0,37.0,23,1,7,0,2020,train
2020-07-29 00:00:00,6030.0,5843.0,690.0,384.0,2370.0,1165.0,1197.0,0.0,36.0,0,2,7,0,2020,train
2020-07-29 01:00:00,5712.0,5808.0,688.0,430.0,2224.0,1217.0,1214.0,0.0,34.0,1,2,7,0,2020,train
2020-07-29 02:00:00,5560.0,5790.0,690.0,415.0,2046.0,1262.0,1341.0,0.0,35.0,2,2,7,0,2020,train
2020-07-29 03:00:00,5467.0,5540.0,687.0,407.0,1889.0,1189.0,1324.0,0.0,34.0,3,2,7,0,2020,train
2020-07-29 04:00:00,5390.0,5390.0,687.0,393.0,1902.0,1150.0,1224.0,0.0,32.0,4,2,7,0,2020,train
2020-07-29 05:00:00,5400.0,5337.0,689.0,397.0,1898.0,1154.0,1166.0,0.0,33.0,5,2,7,0,2020,train
2020-07-29 06:00:00,5600.0,5262.0,688.0,302.0,1901.0,1159.0,1179.0,1.0,31.0,6,2,7,0,2020,train
2020-07-29 07:00:00,6212.0,5630.0,687.0,178.0,2169.0,1217.0,1301.0,40.0,35.0,7,2,7,0,2020,train
2020-07-29 08:00:00,6983.0,6316.0,689.0,42.0,2538.0,1198.0,1594.0,218.0,37.0,8,2,7,0,2020,train
2020-07-29 09:00:00,7349.0,6669.0,687.0,10.0,2780.0,1137.0,1581.0,434.0,39.0,9,2,7,0,2020,train
2020-07-29 10:00:00,7531.0,6992.0,688.0,15.0,2845.0,1210.0,1625.0,568.0,40.0,10,2,7,0,2020,train
2020-07-29 11:00:00,7696.0,7283.0,686.0,41.0,2931.0,1289.0,1648.0,647.0,39.0,11,2,7,0,2020,train
2020-07-29 12:00:00,7717.0,7413.0,686.0,59.0,2961.0,1329.0,1649.0,692.0,38.0,12,2,7,0,2020,train
2020-07-29 13:00:00,7865.0,7514.0,687.0,71.0,3058.0,1295.0,1658.0,702.0,39.0,13,2,7,0,2020,train
2020-07-29 14:00:00,7809.0,7548.0,688.0,87.0,3124.0,1298.0,1643.0,667.0,41.0,14,2,7,0,2020,train
2020-07-29 15:00:00,7764.0,7501.0,686.0,153.0,3167.0,1218.0,1612.0,621.0,42.0,15,2,7,0,2020,train
2020-07-29 16:00:00,7718.0,7529.0,686.0,250.0,3213.0,1218.0,1609.0,512.0,40.0,16,2,7,0,2020,train
2020-07-29 17:00:00,7628.0,7434.0,686.0,322.0,3199.0,1183.0,1595.0,405.0,43.0,17,2,7,0,2020,train
2020-07-29 18:00:00,7608.0,7489.0,688.0,341.0,3265.0,1281.0,1656.0,217.0,40.0,18,2,7,0,2020,train
2020-07-29 19:00:00,7609.0,7374.0,686.0,375.0,3240.0,1308.0,1660.0,64.0,39.0,19,2,7,0,2020,train
2020-07-29 20:00:00,7609.0,7388.0,686.0,356.0,3309.0,1330.0,1663.0,7.0,37.0,20,2,7,0,2020,train
2020-07-29 21:00:00,7769.0,7498.0,688.0,270.0,3474.0,1365.0,1663.0,0.0,37.0,21,2,7,0,2020,train
2020-07-29 22:00:00,7144.0,7097.0,687.0,318.0,3126.0,1302.0,1627.0,0.0,38.0,22,2,7,0,2020,train
2020-07-29 23:00:00,6539.0,6730.0,688.0,326.0,2662.0,1325.0,1693.0,0.0,37.0,23,2,7,0,2020,train
2020-07-30 00:00:00,6134.0,6200.0,688.0,293.0,2362.0,1196.0,1625.0,0.0,36.0,0,3,7,0,2020,train
2020-07-30 01:00:00,5778.0,5655.0,687.0,214.0,1957.0,1203.0,1559.0,0.0,33.0,1,3,7,0,2020,train
2020-07-30 02:00:00,5624.0,5464.0,688.0,186.0,1817.0,1224.0,1516.0,0.0,32.0,2,3,7,0,2020,train
2020-07-30 03:00:00,5541.0,5377.0,687.0,178.0,1800.0,1195.0,1485.0,0.0,30.0,3,3,7,0,2020,train
2020-07-30 04:00:00,5475.0,5304.0,687.0,200.0,1813.0,1199.0,1374.0,0.0,30.0,4,3,7,0,2020,train
2020-07-30 05:00:00,5583.0,5325.0,686.0,183.0,1822.0,1219.0,1384.0,0.0,30.0,5,3,7,0,2020,train
2020-07-30 06:00:00,5781.0,5261.0,687.0,152.0,1817.0,1197.0,1370.0,1.0,36.0,6,3,7,0,2020,train
2020-07-30 07:00:00,6543.0,5933.0,687.0,96.0,2314.0,1315.0,1416.0,66.0,37.0,7,3,7,0,2020,train
2020-07-30 08:00:00,7358.0,6708.0,686.0,36.0,2820.0,1339.0,1529.0,256.0,40.0,8,3,7,0,2020,train
2020-07-30 09:00:00,7610.0,7017.0,668.0,20.0,2999.0,1341.0,1529.0,417.0,41.0,9,3,7,0,2020,train
2020-07-30 10:00:00,7839.0,7299.0,640.0,7.0,3110.0,1336.0,1609.0,554.0,41.0,10,3,7,0,2020,train
2020-07-30 11:00:00,7985.0,7335.0,671.0,-2.0,3076.0,1314.0,1604.0,631.0,40.0,11,3,7,0,2020,train
2020-07-30 12:00:00,8034.0,7492.0,669.0,36.0,3082.0,1315.0,1659.0,690.0,39.0,12,3,7,0,2020,train
2020-07-30 13:00:00,8183.0,7660.0,676.0,75.0,3170.0,1329.0,1676.0,691.0,40.0,13,3,7,0,2020,train
2020-07-30 14:00:00,8154.0,7648.0,663.0,177.0,3104.0,1311.0,1655.0,696.0,42.0,14,3,7,0,2020,train
2020-07-30 15:00:00,8009.0,7644.0,665.0,309.0,3095.0,1261.0,1634.0,640.0,39.0,15,3,7,0,2020,train
2020-07-30 16:00:00,7948.0,7826.0,680.0,327.0,3348.0,1245.0,1649.0,540.0,36.0,16,3,7,0,2020,train
2020-07-30 17:00:00,7911.0,7830.0,669.0,425.0,3373.0,1277.0,1669.0,378.0,37.0,17,3,7,0,2020,train
2020-07-30 18:00:00,7883.0,7791.0,681.0,525.0,3380.0,1272.0,1657.0,237.0,37.0,18,3,7,0,2020,train
2020-07-30 19:00:00,7789.0,7669.0,685.0,514.0,3437.0,1261.0,1654.0,81.0,36.0,19,3,7,0,2020,train
2020-07-30 20:00:00,7648.0,7564.0,685.0,592.0,3314.0,1296.0,1630.0,7.0,40.0,20,3,7,0,2020,train
2020-07-30 21:00:00,7871.0,7657.0,684.0,743.0,3224.0,1332.0,1633.0,0.0,40.0,21,3,7,0,2020,train
2020-07-30 22:00:00,7472.0,7539.0,686.0,764.0,3114.0,1307.0,1629.0,0.0,39.0,22,3,7,0,2020,train
2020-07-30 23:00:00,6803.0,6914.0,684.0,790.0,2711.0,1194.0,1495.0,0.0,39.0,23,3,7,0,2020,train
2020-07-31 00:00:00,6308.0,6530.0,685.0,705.0,2392.0,1238.0,1471.0,0.0,39.0,0,4,7,0,2020,train
2020-07-31 01:00:00,5930.0,6055.0,686.0,651.0,2066.0,1160.0,1454.0,0.0,38.0,1,4,7,0,2020,train
2020-07-31 02:00:00,5766.0,5828.0,687.0,595.0,1918.0,1154.0,1437.0,0.0,36.0,2,4,7,0,2020,train
2020-07-31 03:00:00,5603.0,5704.0,684.0,521.0,1914.0,1148.0,1398.0,0.0,38.0,3,4,7,0,2020,train
2020-07-31 04:00:00,5627.0,5681.0,685.0,395.0,1936.0,1197.0,1430.0,0.0,37.0,4,4,7,0,2020,train
2020-07-31 05:00:00,5696.0,5751.0,688.0,332.0,1975.0,1254.0,1464.0,0.0,38.0,5,4,7,0,2020,train
2020-07-31 06:00:00,5830.0,5659.0,687.0,246.0,1980.0,1248.0,1461.0,1.0,36.0,6,4,7,0,2020,train
2020-07-31 07:00:00,6541.0,6007.0,686.0,113.0,2299.0,1224.0,1600.0,44.0,40.0,7,4,7,0,2020,train
2020-07-31 08:00:00,7190.0,6583.0,687.0,41.0,2696.0,1286.0,1632.0,201.0,39.0,8,4,7,0,2020,train
2020-07-31 09:00:00,7515.0,6925.0,649.0,23.0,2904.0,1272.0,1653.0,383.0,38.0,9,4,7,0,2020,train
2020-07-31 10:00:00,7755.0,7217.0,651.0,24.0,2986.0,1329.0,1650.0,535.0,39.0,10,4,7,0,2020,train
2020-07-31 11:00:00,7868.0,7391.0,674.0,8.0,3055.0,1321.0,1654.0,637.0,40.0,11,4,7,0,2020,train
2020-07-31 12:00:00,7998.0,7574.0,675.0,3.0,3202.0,1303.0,1660.0,690.0,39.0,12,4,7,0,2020,train
2020-07-31 13:00:00,8144.0,7697.0,683.0,59.0,3255.0,1326.0,1640.0,694.0,39.0,13,4,7,0,2020,train
2020-07-31 14:00:00,8052.0,7627.0,682.0,226.0,3079.0,1282.0,1647.0,671.0,39.0,14,4,7,0,2020,train
2020-07-31 15:00:00,7902.0,7557.0,681.0,332.0,3051.0,1233.0,1563.0,655.0,40.0,15,4,7,0,2020,train
2020-07-31 16:00:00,7815.0,7604.0,684.0,424.0,3152.0,1257.0,1509.0,536.0,43.0,16,4,7,0,2020,train
2020-07-31 17:00:00,7706.0,7513.0,684.0,401.0,3198.0,1262.0,1507.0,418.0,42.0,17,4,7,0,2020,train
2020-07-31 18:00:00,7629.0,7340.0,683.0,397.0,3123.0,1252.0,1618.0,226.0,41.0,18,4,7,0,2020,train
2020-07-31 19:00:00,7495.0,7056.0,684.0,397.0,3008.0,1234.0,1602.0,91.0,37.0,19,4,7,0,2020,train
2020-07-31 20:00:00,7403.0,7040.0,684.0,858.0,2929.0,1133.0,1388.0,10.0,38.0,20,4,7,0,2020,train
2020-07-31 21:00:00,7552.0,7157.0,684.0,1793.0,2368.0,1015.0,1259.0,0.0,38.0,21,4,7,0,2020,train
2020-07-31 22:00:00,7217.0,7043.0,685.0,1720.0,2320.0,1005.0,1278.0,0.0,36.0,22,4,7,0,2020,train
2020-07-31 23:00:00,6548.0,6674.0,686.0,1671.0,2061.0,982.0,1239.0,0.0,34.0,23,4,7,0,2020,train
2020-08-01 00:00:00,5906.0,6555.0,688.0,1472.0,2047.0,1039.0,1274.0,0.0,34.0,0,5,8,1,2020,train
2020-08-01 01:00:00,5627.0,6461.0,686.0,1226.0,2083.0,1147.0,1285.0,0.0,32.0,1,5,8,1,2020,train
2020-08-01 02:00:00,5509.0,6363.0,687.0,879.0,2086.0,1260.0,1419.0,0.0,31.0,2,5,8,1,2020,train
2020-08-01 03:00:00,5389.0,6143.0,684.0,766.0,2038.0,1200.0,1423.0,0.0,32.0,3,5,8,1,2020,train
2020-08-01 04:00:00,5357.0,5929.0,685.0,747.0,1982.0,1147.0,1336.0,0.0,33.0,4,5,8,1,2020,train
2020-08-01 05:00:00,5314.0,5770.0,687.0,756.0,1993.0,1069.0,1232.0,0.0,30.0,5,5,8,1,2020,train
2020-08-01 06:00:00,5340.0,5569.0,685.0,542.0,1998.0,1058.0,1246.0,9.0,29.0,6,5,8,1,2020,train
2020-08-01 07:00:00,5632.0,5598.0,687.0,359.0,2068.0,1127.0,1274.0,52.0,32.0,7,5,8,1,2020,train
2020-08-01 08:00:00,6024.0,5849.0,685.0,235.0,2093.0,1204.0,1404.0,191.0,28.0,8,5,8,1,2020,train
2020-08-01 09:00:00,6420.0,6244.0,685.0,172.0,2282.0,1195.0,1470.0,419.0,18.0,9,5,8,1,2020,train
2020-08-01 10:00:00,6564.0,6446.0,685.0,122.0,2369.0,1209.0,1456.0,582.0,21.0,10,5,8,1,2020,train
2020-08-01 11:00:00,6625.0,6495.0,685.0,117.0,2395.0,1174.0,1436.0,656.0,30.0,11,5,8,1,2020,train
2020-08-01 12:00:00,6631.0,6454.0,684.0,156.0,2291.0,1167.0,1428.0,695.0,32.0,12,5,8,1,2020,train
2020-08-01 13:00:00,6647.0,6465.0,685.0,221.0,2269.0,1160.0,1428.0,668.0,32.0,13,5,8,1,2020,train
2020-08-01 14:00:00,6561.0,6355.0,683.0,245.0,2149.0,1186.0,1435.0,622.0,33.0,14,5,8,1,2020,train
2020-08-01 15:00:00,6551.0,6321.0,685.0,204.0,2126.0,1235.0,1470.0,566.0,33.0,15,5,8,1,2020,train
2020-08-01 16:00:00,6557.0,6309.0,683.0,201.0,2219.0,1204.0,1449.0,519.0,32.0,16,5,8,1,2020,train
2020-08-01 17:00:00,6609.0,6351.0,684.0,211.0,2349.0,1225.0,1487.0,362.0,32.0,17,5,8,1,2020,train
2020-08-01 18:00:00,6603.0,6326.0,684.0,278.0,2489.0,1193.0,1470.0,180.0,32.0,18,5,8,1,2020,train
2020-08-01 19:00:00,6617.0,6481.0,684.0,349.0,2726.0,1181.0,1461.0,45.0,32.0,19,5,8,1,2020,train
2020-08-01 20:00:00,6707.0,6571.0,685.0,461.0,2832.0,1130.0,1429.0,0.0,34.0,20,5,8,1,2020,train
